 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|anekal|byagadadenahalli|32414|GKLPS T B C KOONMADIVALA|Lower Primary|co-ed|kannada|Soppahalli Road, Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Konnamadivala|562106|Compound Inside T.B.C (Bricks Factory)|White Colour Building|361|White Colour Compound|POINT(77.68986 12.75893)
 bangalore|anekal|byagadadenahalli|32415|GKLPS THATTANAHALLI|Lower Primary|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Thattanahalli|562106|Near Kaveramma Temple|Yellow Colour Building & Infront Flag Post||Blue Colour Door & Sheet Building|POINT(77.72752 12.74574)
 bangalore|anekal|byagadadenahalli|32416|GKLPS YELLAMMANAPALYA|Lower Primary|co-ed|kannada|Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Yallammana Palya|562106|Opposite Gangamma Temple|White & Yellow Colour Building|361|Blue Colour Door & Sheet Building|POINT(77.68409 12.75266)
 bangalore|anekal|chikkahosahalli|32510|GKLPS SONNANAYAKANAPURA|Lower Primary|co-ed|kannada|Indlavadi Post, Anekal Taluk, Kasaba Hobli|Sonnanayakanapura|562106|Indlavadi Cross, Indlavadi Main Road|Compound With Play Ground||White Colour Building|POINT(77.65882 12.72871)
 bangalore|anekal|chikkahosahalli|32521|GKLPS BODARAHALLI|Lower Primary|co-ed|kannada|Indlavadi Post, Anekal Taluk, Kasaba Hobli|Bodarahalli|562106|Near Bodarahalli Bus Stop|No Painted Compound, Play Ground|232, 236|Cream Colour Building|POINT(77.67723 12.70925)
 bangalore|anekal|chikkahosahalli|32529|GKLPS LAKSHMIPURA (CHIKKAHOSAHALLI)|Lower Primary|co-ed|kannada|Thammanayakanahalli Post, Anekal Taluk|Lakshmipura|562106|Near Lakshmipura Bus Stop|Cream Colour Compound||Cream Colour Building, Playground|POINT(77.66077 12.69649)
 bangalore|anekal|hebbagodi|32711|GKLPS THIRUPALYA|Lower Primary|co-ed|kannada||Thirupalya|560099|Opposite Minerva Bakery & Sweets|No Compound,Playground|350 A, 600 FA|Cream Colour Building|POINT(77.66909 12.82361)
 bangalore|anekal|bannerughatta|32335|GKLPS SHILINDRADODDI|Lower Primary|co-ed|kannada|Bannerghatta post, Anekal Taluk, Jigani Post|Shilindra Doddi|560083|Near Shilindra Doddi Bus Stop|Yellow Colour Building|298B, 371D|Yellow Colour Compound|POINT(77.55 12.8)
 bangalore|south-3|yellukunte|32651|GUHPS MANGAMMANAPALYA|Upper Primary|co-ed|urdu|Bommanahalli Post, S-3|Mangammanapalya|560068|Near Mangammanapalya Bus Stop|Cream Colour Building|348 J|Black Colour Gate|POINT(77.63 12.9)
 bangalore|anekal|hennagra|33436|GKLPS PODU|Lower Primary|co-ed|kannada|Hulimangala Post, Jigani Hobli, Anekal Taluk|Podu|562106|Near Podu Bus Stop|Cream Colour Compound|344E|Cream Colour Sheet Buidling|POINT(77.64 12.83)
 bangalore|anekal|haragadde|32808|GKHPS MADAPATNA|Upper Primary|co-ed|kannada|Haragadde Post, Anekal Taluk|Madapatna|560105|Opposite Madapatana Bus Stop|Yellow Colour Building|365Z, 366, 372|no Compound, No Play Ground|POINT(77.64889 12.77233)
 bangalore|anekal|huskuru|32855|GKLPS CHOKKASANDRA|Lower Primary|co-ed|kannada|Anekal Taluk, Sarjapura Hobli|Chokkasandra|560099|Opposite Chokkasandra Bus Stop|No Compound, Play Ground|342C|White Colour Building|POINT(77.72156 12.87139)
 bangalore|anekal|huskuru|32861|GKMPS HUSKUR|Model Primary|co-ed|kannada|Anekal Taluk, Huskuru Post|Huskuru|560099|Beyond Huskuru Bus Stop|Cream Colour Compound|349B, 349C, 349D, 349E, 349F|White Colour Building|POINT(77.70482 12.86153)
 bangalore|anekal|mugaluru|33375|GKLPS KAMMANAHALLI|Lower Primary|co-ed|kannada|Kuguru post,Anekal taluk,Sarjapur Hobli|Kammana halli|562125|Near Kammana halli Bus Stop|White Colour Building|323A,323B|Small Play Ground|POINT(77.79817 12.90848)
 bangalore|anekal|mugaluru|33377|GKLPS MADAPPANAHALLI (MUGALURU)|Lower Primary|co-ed|kannada|Kugur  Post,Anekal taluk,Sarjapur Hobli|Madaappana Halli|562125|Near Madaappana Halli Main Road|Cream Colour Compound|329A,323J|Cream Colour Compound|POINT(77.8101 12.92259)
 bangalore|anekal|mugaluru|33379|GKLPS MC HALLI|Lower Primary|co-ed|kannada|Sarjapur Post, Anekal Taluk, Sarjapur Hobli|Mahachowdadena Halli|562125|Behind Mahachowdadena Halli Bus Stop|Green Colour Building|399C, 342M||POINT(77.80783 12.87301)
 bangalore|anekal|mugaluru|33380|GKLPS NEKKUNDI BADAVANE|Lower Primary|co-ed|kannada|Muth Sandra Post,Anekal taluk,Sarjapur Hobli|Chika Nekundi|560082|Near Ambedkar Samuadya Bhavan|Cream Colour Bulding|329D|No Painted Compound|POINT(77.76675 12.93865)
 bangalore|anekal|mugaluru|33382|GKLPS RAJIVGANDHINAGAR|Lower Primary|co-ed|kannada|Sarjapur Post, Anekal Taluk, Sarjapur Hobli|Rajiv Gandhi Nagar|562125|Beside Rajiv Gandhi Nagar Bus Stop|Cream Colour Compound|399C, 342M|Cream Colour Building|POINT(77.81533 12.88409)
 bangalore|anekal|mugaluru|33383|GKLPS RAMANAYAKANAHALLI|Lower Primary|co-ed|kannada|Gunjuru Post,Anekal taluk,Sarjapur Hobli|Rama Nayakana Halli|560087|Behind Yellamma Temple|No Painted Compound||Play Ground|POINT(77.75544 12.90991)
 bangalore|anekal|anekal urdu|33384|GUHPS ANEKAL|Lower Primary|co-ed|urdu|Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Anekal Town|562106|Opp BEO Office & Near Kambad Ganesh Temple|Yellow Colour Building & Yellow Colour Compound|356M, 361C|Infront Play Ground & Flag Post|POINT(77.69531 12.70862)
 bangalore|anekal|nerlooru|33403|GKHPS GUDDAHATTI|Upper Primary|co-ed|kannada|Guddahatti Village Main Road, Nerlur Post, Attibele Hobli, Anekal Taluk, Bangalore South|Guddahatti|567102|Opposite Ashwath Katte|Yellow Colour Building|359|Yellow Colour Compound|POINT(77.74294 12.80459)
 bangalore|anekal|sabmangala|33420|GKLPS MUTHAGATTE|Lower Primary|co-ed|kannada|Besthamanhalli Post, Kasba Hobli, Anekal Taluk, Bangalore|Muttagatti|562106|Infront Gundu Thope|Green Colour Building||Infront Play Ground & Flag Post|POINT(77.71695 12.7018)
 bangalore|north-1|machohalli|32747|GKHPS ARKAVATHINAGAR|Lower Primary|co-ed|kannada|Magadi Main Road, Kadabagere Post, Dasanpura Hobli|Arkavathinagar|562130|Near Arkavathinagar Bus Stop|No Painted Compound & Play Ground|242|Cream Colour Building|POINT(77.44168 12.98391)
 bangalore|north-1|machohalli|32749|GKHPS KADABAGERE|Upper Primary|co-ed|kannada|Kadaba Gere Post, Dasanpura Hobli|Kadaba Gere|562130|Near Kadaba Gere Bus Stop|White Colour Compound, Play Ground|245C, 245K, 245R|Cream Colour Building|POINT(77.43325 12.99732)
 bangalore|north-1|machohalli|32753|GKHPS MALLASANDRA MACHOHALLI|Upper Primary|co-ed|kannada|Sondekoppa Post, Dasanpura Hobli|Mallasandra|562130|Near Mallasandra Bus Stop|Cream Colour Building, pLay Ground|245A, 245B, 242TC|Cream Colour Compound|POINT(77.39354 13.00266)
 bangalore|north-1|machohalli|32765|GKLPS MACHOHALLI COLONY|Lower Primary|co-ed|kannada|Bapa Village Post, Dasanpura Hobli|Machohalli Colony|560091|Near Kadabakere Bus Stop|Play Ground|240, 240 A, 240 B, 240 D, 240 E|Light Pink Colour Building|POINT(77.45083 12.99428)
 bangalore|north-1|machohalli|32767|GULPS KACHOHALLI|Lower Primary|co-ed|urdu|North - 1, Laxmipura Post, Dasanpura Hobli|Kacho Halli|562123|Near Kacho Halli Bus Stop|Cream Colour Building|240C, 240R|Cream Colour Compound|POINT(77.47052 13.00053)
 bangalore|north-2|hebbal|32024|GKHPS CHOLANAYAKANAHALLI (HEBBAL)|Upper Primary|co-ed|kannada|R.T.Nagar Post, Chamundi Nagar Main Road|Cholanayakanahalli|560032|Govt. Hospital|White Colour Compound, Small Playground|287 E||POINT(77.59896 13.03598)
 bangalore|north-3|kaval byrasandra|33147|GUHPS MUSLIM COLONY|Upper Primary|co-ed|urdu|Shampura Road|Muslim Colony|560045|Near NGO||290, 291||POINT(77.6124 13.01252)
 bangalore|north-3|kaval byrasandra|33154|GKHPS KARIYANPALYA|Upper Primary|co-ed|kannada|St.Thomas Town Post, Gangamma Temple Road|Kariyanpalya|560084|Near Gangamma Temple|Black Colour Gate|292293294295296||POINT(77.6245 13.01307)
 bangalore|north-4|bagalur|32039|GKHPS KADAYARAPPANAHALLI|Upper Primary|co-ed|kannada|B.K.Halli Post, Chikajala Hobli, Bangalore North|Kadayarappanahalli|562149|Left Side Kadayarappanahalli Bus Stop|Infront Play Ground|293F||POINT(77.70482 13.18373)
 bangalore|north-4|dodda bylagere|32279|GKHPS GUNI AGRAHARA|Upper Primary|co-ed|kannada|Shivakote Post, Hesaraghatta Hobli|Guni Agrahara|560089|Near Ashwath Katte|Cream Colour Compound||White Colour Building|POINT(77.52513 13.09746)
 bangalore|north-4|dodda bylagere|32290|GKLPS TARABANAHALLI|Lower Primary|co-ed|kannada|Tarabanahalli Post|Tarabanahalli|560090|Opposite Tarabanahalli Bus Stop Road|Light Green Colour Compound|253 J, 251, 254 C|White Colour Building|POINT(77.48113 13.10218)
 bangalore|north-4|kakolu|32586|GKLPS NELLUKUNTE|Lower Primary|co-ed|kannada|Dodda Tumkur Post, Hesaraghatta Hobli|Nellukunte|561203|Nellukunte Bus Stop Opposite Road|White Colour Compound|285C|No Play Ground|POINT(77.54167 13.22128)
 bangalore|north-4|kakolu|32587|GKLPS SHYANABOGANAHALLI|Lower Primary|co-ed|kannada|Harker Post, Hesaraghatta Hobli|Shyanaboganahalli|560089|Near Shyanaboganahalli Bus Stop|White Colour Compound, Small Play Ground|285, T, X|Coconat Tree|POINT(77.53148 13.17893)
 bangalore|north-4|yelehanka old town|32935|GKLPS MYLAPPANAHALLI|Lower Primary|co-ed|kannada|Shivakote Post, Hesaraghatta Hobli|Mylappanahalli|560089|Behind Mylappanahalli Bus Stop|Cream Colour Building|266 B, 266 K|Cream Colour Compound|POINT(77.53489 13.13647)
 bangalore|north-4|yelehanka old town|32943|GKHPS NAGENAHALLI|Upper Primary|co-ed|kannada|Singanayakanahalli Post, Yelahanka Hobli|Nagenahalli|560064|Nagenahalli Gate Bus Stop Opposite Road|Cream Colour Compound, Play Ground|285A|Cream Colour Building|POINT(77.57527 13.13127)
 bangalore|north-4|kodigehalli|33205|GKMPS SANJEEVINI NAGAR|Model Primary|co-ed|kannada|Sahakar Nagar Post, Kodigehalli Main Road|Sanjeevini Nagar|560092|Cauvery Medical / Hospital Back Side|White Colour Compound|288|Play Ground|POINT(77.59045 13.05498)
 bangalore|north-4|abbigere|33225|GKHPS LAKSHMIPURA (T.DASARAHALLI)|Upper Primary|co-ed|kannada|Vidyaranyapura post,hesaragatta road,yeshwanthpura hobli|Lakshmipura|560097||Cream colour compound,small playground|266G,266T||POINT(77.53111 13.08676)
 bangalore|south-1|ganapathi halli|32107|GKHPS DODDERI|Upper Primary|co-ed|kannada|Chikkanahalli Post, Thaverekere Hobli|Dodderi|562130|Near Anjaneya Temple & Dodderi Bus Stop|Yellow Colour Building & White Colour Compound|231 D, 231 E, 231 F|Green Colour Door & Infront Playground|POINT(77.37821 12.8659)
 bangalore|south-1|ganapathi halli|32109|GKHPS KETHOHALLI|Upper Primary|co-ed|kannada|Chunchanaguppe Post, Tavarekere Hobli|Kethohalli|562130|Opposite Kethohalli Bus Stop|White Colour Compound & Small Play Ground|227 A, 227 Z|Coconut Tree & White Colour Building|POINT(77.402 12.90744)
 bangalore|south-1|ganapathi halli|32113|GKLPS DONNENAHALLI|Lower Primary|co-ed|kannada|Chikkanahalli Post, Thaverekere Hobli|Donnenahalli|562130|Near Mutturaya Swamy Temple|Yellow Colour Building|227 A, 227 V, 242 M|White Colour Compound & Blue Colour Gate|POINT(77.37519 12.88455)
 bangalore|south-1|basavanagudi|32337|GKHPS BASAVANAGUDI|Upper Primary|co-ed|kannada|KR Road|Basavangudi|560004|Opposite HP Petrol Bunk|Infront Playground|31, 31 E, 210 P, 60 A, 65, 77 B||POINT(77.57404 12.94338)
 bangalore|south-1|kaggalipura|32722|GKLPS GUTTEPALYA|Lower Primary|co-ed|kannada|Guttepalya, Utharahalli Hobli, Taralu Post, Bangalore South|Guttepalya|560082|Near Aarutha Kadabam's|Infront Play Ground|214||POINT(77.52973 12.79223)
 bangalore|south-1|uttara halli|32817|GKHPS VASANTHAPURA|Lower Primary|co-ed|kannada|Vasanthpura, Subramanyapura Post|Vasanthpura|560061|Near Vasanthpura Bus Stop|No Compound Wall With Play Ground|210||POINT(77.55076 12.89576)
 bangalore|anekal|harappana halli|32625|GKLPS MAHANTHALINGAPURA|Lower Primary|co-ed|kannada|Kallubalu Post, Jigani Hobli, Anekal Taluk, Bangalore|Mahanthalingapura|562106|Behind Mahanthalingapura Milk Dairy|Green Colour Building And Brown Colour Door|366D, 366E|Sheet Building|POINT(77.61763 12.76642)
 bangalore|anekal|harappana halli|32631|GKLPS VADERAMANCHANAHALLI|Lower Primary|co-ed|kannada|Kallubalu Post, Jigani Hobli, Anekal Taluk, Bangalore|Vadera Manchanahalli|562106|Opposite Muneshwara And Anjaneya Swamy Temple|Yellow Colour Building|372, 376|Blue Colour Door|POINT(77.63062 12.76928)
 bangalore|anekal|haragadde|32809|GKLPS H. MANCHANAHALLI|Lower Primary|co-ed|kannada|Double Road, Jigani Post, Jigani Hobli, Anekal Taluk, Bangalore|H.Manchanahalli (Jigani)|560105|Infront Gangamma Temple|Yellow Colour Building & Brown Colour Door|366 Z, 356 P, 372, 366|Infront Water Tank & Function Stage|POINT(77.62943 12.7831)
 bangalore|anekal|anekal urdu|33388|GUHPS JIGANI|Upper Primary|co-ed|urdu|Anekal Main Road, Jigani Post, Jigani Hobli, Anekal Taluk, Bangalore|Jigani|560102|Opposite Sri Venkateshwara Hospital|White & Pink Colour Building & Blue Colour Door|366 Z, 356 P|White Colour Compound & Black Colour Gate & Sheet Building|POINT(77.63552 12.78669)
 bangalore|anekal|haragadde|32814|GKMPS JIGANI|Model Primary|co-ed|kannada|Anekal Main Road, Jigani Post, Jigani Hobli, Anekal Taluk, Bangalore|Jigani|560105|Near Maramma Devi Temple|Yellow Colour Building & Blue Colour Doors & Inside Play Ground|366 Z, 356 P|Yellow Colour Compound & Black Colour Gate|POINT(77.63578 12.78679)
 bangalore|south-1|kaggalipura|32736|GKLPS PATTAREDDY PALYA|Lower Primary|co-ed|kannada|Kanakapura Main Road, Kagglipura Post, Uttarahalli Hobli, Bangalore South|Pattareddy Palya|560082|Inside Anjaneya Temple|Infront Kanakapura Main Road|211, 213||POINT(77.50532 12.79502)
 bangalore|anekal|bannerughatta|32336|GKLPS VAJARAHALLI|Lower Primary|co-ed|kannada|Kariyappanahalli Road, Bannerghatta Road, Jigani Hobli, Anekal Taluk, Bangalore|Vajarahalli|560102|Near Jangalpalya Bus Stop|Cream Colour Compound & Play Ground|367|Cream Colour Building|POINT(77.5895 12.80574)
 bangalore|anekal|hebbagodi|32710|GKLPS LAXMISAGARA|Lower Primary|co-ed|kannada|Neralur Post, Attibele Hobli, Anekal Taluk, Bangalore|Lakshmisagara|562107|Near Awalu Gangamma Temple|Yellow Colour Building & Blue Colour Doors & Infront Plag Post|350, 350 B|Yellow Colour Compound & Blue Colour Gate|POINT(77.72392 12.80982)
 bangalore|anekal|hennagra|33435|GKLPS NANJAPURA|Lower Primary|co-ed|kannada|Hulimangala Post, Jigani Hobli, Anekal Taluk|Nanjapura|562106|Near Nanjapura Bus Stop|Cream Colour Compound|350E|White Colour Sheet Building|POINT(77.64128 12.81024)
 bangalore|anekal|bannerughatta|32332|GKLPS LAKSHMIPURA (BANNERUGHATTA)|Lower Primary|co-ed|kannada|Sakalavara Post, Jigani Hobli, Anekal Taluk, Bangalore|Lakshmipura|560083|Near Lakshmipura Bus Stop|White Colour Building|367 D|Play Ground|POINT(77.59392 12.81914)
 bangalore|anekal|anekal urdu|33387|GUHPS SHIKARIPALYA|Upper Primary|co-ed|urdu|Hulimangala Post, Anekla Taluk, Jigani Hobli|Shikari Palya|562106|Near Shikari Palya Bus Stop|Cream Colour Building|346F, 346Q, 346K, 250F|Play Ground|POINT(77.65224 12.83434)
 bangalore|south-4|jeevan bheema nagar|32395|GTELPS NELLURPURA|Lower Primary|co-ed|telugu|Dr. Ambedkar Road, New Thhippasandra Post, Bangalore|Nellurpuram|560075|Behind Salem House Of Prayer (Church)|Yellow Colour Building And Blue Colour Doors||Infront Flag Post|POINT(77.66492 12.96661)
 bangalore|south-1|uttara halli|32820|GKLPS YADALAM NAGARA|Lower Primary|co-ed|kannada|Yadalam Nagar, Subramanya Pura post,Bangalore|Yadalam Nagar|560061|Near Water Tank|No Compound & No Play Ground|210|Cream Colour 1st Floor Building|POINT(77.54734 12.89675)
 bangalore|south-1|uttara halli|32823|GKHPS AREHALLI|Upper Primary|co-ed|kannada|#24 Subramanya Pura post,Bangalore|Hare halli|560061|Near Kabbalamma Temple Hare halli|No Compound|375|Cornor Building|POINT(77.5393 12.91104)
 bangalore|south-1|vajara halli|32876|GKLPS RAJIVGANDHINAGAR|Lower Primary|co-ed|kannada|Agara Grama Panchayath, Kanakapura Main Road, Kengeri Hobli|Rajivgandhi Nagar|560062|Near Rajivgandhi Nagar Bus Stop|No Painted Compound|212, 213|Play Ground|POINT(77.51839 12.83256)
 bangalore|south-1|vajara halli|32877|GULPS MAHATHMAGANDHINAGARA|Lower Primary|co-ed|kannada|Avalahalli, B.D.A.Layout, J.P.Nagar 9th Phase, Anjanapura Post, Bangalore|Mahatma Gandhi Nagar|560062|Beside Gangadareshwara Theater|Near Masjid|215 B||POINT(77.55889 12.87236)
 bangalore|south-1|veerabadra nagara|32924|GKHPS AVALAHALLI (VEERABHADRANAGARA)|Upper Primary|co-ed|kannada|1st Main Road, Vinoba Colony, Mysore Road, SL Bairappa Road, BEL Post|Avalahalli|560026|Near Ambedkar Bhavan|Yellow Colour School Building|36 A, 36 B, 37, 10||POINT(77.54679 12.94385)
 bangalore|south-1|veerabadra nagara|32929|GKHPS VEERABHADRANAGAR|Upper Primary|co-ed|kannada|BSK 3rd Stage, Hosakerehalli Post|Veerabhadranagar|560085|Opposite Hosakerehalli Bus Stop|Infront Playground|43 C, 43 D, 43 H, 34 C||POINT(77.53722 12.93899)
 bangalore|south-1|veerabadra nagara|32930|GKLPS GIRINAGARAGUTTE|Lower Primary|co-ed|kannada|Kasturaba Colony, BSK 3rd Stage|Girinagarguntte|560085|Inside Maramma Temple|Cream Colour Compound Wall|36 B||POINT(77.53788 12.9416)
 bangalore|south-3|beratena agrahara|33093|GKLPS BASAVANAPURA|Lower Primary|co-ed|kannada|Basavanpura Gottigere Post|Basavanpura|560083|Water Tank (Hunuse Mara)|Compound Wall Adjecent To Water Tank|365|Path Way With Flag Post|POINT(77.5944 12.8452)
 bangalore|south-4|channasandra|32065|GKLPS KATAMNALLURU|Lower Primary|co-ed|kannada|Bangalore to Hosakote Main Road, Virgonagar Post, Bidarahalli Hobli|Katamanallur|560049|Near Eshwara Temple|White & Yellow Colour Building & Yellow Colour Compound|317, 317 A, 317 B, 318, 328|Infront Playground & Flag Post|POINT(77.76459 13.04951)
 bangalore|south-4|channasandra|33896|GKLPS DINNURU (KANNAMANGALA)|Lower Primary|co-ed|kannada|Kannamangala Main Road, Kannamangala Post, Bidarahalli Hobli, Bangalore|Kannamangala Dinnuru|560067|Near Chaitanya Sparn|White Colour Building & Blue Colour Door||Sheet Buidling|POINT(77.77017 13.01929)
 bangalore|anekal|anekal|32084|GKLPS SINGASANDRA|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Singasandra|562106|Behind Singasandra Water Tank|Cream Colour Sheet Building|||POINT(77.69804 12.68516)
 bangalore|anekal|attibele|32227|GKLPS M MEDAHALLI|Lower Primary|co-ed|kannada|Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|M. Medahalli|562107|Near Rama & Anjaneya Swamy Temple|Yellow Colour Building||Blue Colour Door|POINT(77.73758 12.7335)
 bangalore|anekal|attibele|32228|GKLPS MUTHASANDRA|Lower Primary|co-ed|kannada|Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Muthasandra|562107|Near Muthasandra Bus Stop|Yellow Colour Building & Brown Colour Doors & White Colour Gate|358|Infront Play Ground|POINT(77.74487 12.76392)
 bangalore|anekal|attibele|32229|GKMBS ATTIBELE|Model Primary|co-ed|kannada|Hosur Main Road, Attibele Post, Attibele Hobli, Anekal Taluk, Bangalore|Attibele|562107|Beside Sidlu Basappa Kalyana Mantapa|Red & Yellow Colour Building & Green Colour Doors & Beside Big Play Ground|360, 360 A,360 B, 600|Yellow Colour Compound & Brown Colour Gate & School Enterance Arch & Infront Flyover|POINT(77.77293 12.77868)
 bangalore|anekal|byagadadenahalli|32409|GKLPS M MADIVALA|Lower Primary|co-ed|kannada|Marasuru Post, Anekal Taluk, Kasaba Hobli, Bangalore|Marasuru Madivala|562106|Beside Bandi Mahakalamma Temple|Yellow Colour Building & Blue Colour Door|354 A, 357 A|Sheet Building|POINT(77.72328 12.76305)
 bangalore|anekal|byagadadenahalli|32410|GKLPS NAGANAYAKANA HALLI|Lower Primary|co-ed|kannada|Anekal to Chandapura Main Road, Byagadadenahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Naganayakanahalli|562106|Near Manjunath Swamy Temple|Yellow Colour Building & Blue Colour Door & Infront Flag Post|356 M, 361 C|Yellow Colour Compound & No Gate & Infront Playground|POINT(77.69535 12.76871)
 bangalore|anekal|byagadadenahalli|32411|GKLPS SHETTIHALLI|Lower Primary|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Shettyhalli|562106|Near Shettyhalli Bus Stop|White Colour Building & Blue Colour Doors|358 A|White Colour Compound & Balck Colour Gate & Infront Flag Post|POINT(77.73112 12.75268)
 bangalore|anekal|harappana halli|32624|GKLPS MADAPPANADODDI|Lower Primary|co-ed|kannada|Kallubalu Post, Jigani Hobli, Anekal Taluk|Madappana Doddi|562106|Near Madappana Doddi Bus Stop|No Painted Compound|366K|Cream And Wqhite Colour Building|POINT(77.59946 12.73444)
 bangalore|anekal|harappana halli|32626|GKLPS MUTHURAYASWAMYDODDI|Lower Primary|co-ed|kannada|Kallubalu Post, Jigani Hobli, Anekal Taluk|Muthuraya Swamy Doddi|562106|Near Krishna Doddi Bus Stop|Cream Colour Compound|366K|Cream Colour Building, pLay Ground|POINT(77.61482 12.74759)
